ItemID,ItemNumber,ItemNumber_old,Description,Short_Desc,BrandID,Brand,CategoryID,Category,Each_Barcode,Origin_Country,img_filename,logo_filename,DateAdded,InCatalog,HF_UOM,SRP,CaseSRP,ProductFeatureA,ProductFeatureB,ProductFeatureC,ProductFeatureD,ProductFeatureE
17289,BTXQP,,Big Time Exterminator Qt (16/cs),Big Time Exterminator Qt (16/c,316,Big Time Hydroponics,34,Plant Care,8.51E+11,USA,,,4/1/2015,N,EACH,53.95,53.95,Highly concentrated formulation-1 quart makes up to 100 gallons of ready-to-use mix,Leaves behind no odor or residue,Effective against all hard and soft bodied insects including spider mites... broad mites... russet mites... fungus gnats and root aphids,,
1475,BUAB24,,AgroBrite 24 inch  T12 Fluorescent Tube,AgroBrite 24 inch  T12 Fluor Tube,83,Agrobrite,19,Fluorescent Lighting,6.38E+11,THAILAND,,19473_agrobrite_logo.png,5/25/2006,Y,EACH,9.95,9.95,,,,,
1477,BUAB48,,AgroBrite 48 inch  T12 Fluorescent Tube,AgroBrite 48 inch  T12 Fluor Tube,83,Agrobrite,19,Fluorescent Lighting,6.38E+11,THAILAND,,19473_agrobrite_logo.png,5/25/2006,Y,EACH,9.95,9.95,,,,,
1480,BUAG24,,24 inch  Agrosun 20W T12 Fluorescent Tube,Agrosun 24 inch  T12 Fluor Tube,73,Agrosun,19,Fluorescent Lighting,6.38E+11,GERMANY,BUAG24.jpg,23933_agrosun-logo.png,5/25/2006,Y,EACH,16.95,16.95,,,,,
1481,BUAG246,,Agrosun 24 inch  T12 Fluor Tube,Agrosun 24 inch  T12 Fluor Tube,73,Agrosun,19,Fluorescent Lighting,6.38E+11,GERMANY,BUAG246_2.jpg,23933_agrosun-logo.png,5/25/2006,Y,CASE,15.83,94.95,,,,,
7055,BUAG48,,48 inch  Agrosun 40W T12 Fluorescent Tube,Agrosun 48 inch  T12 Fluor Tube,73,Agrosun,19,Fluorescent Lighting,6.38E+11,GERMANY,BUAG48.jpg,23933_agrosun-logo.png,5/25/2006,Y,EACH,16.95,16.95,,,,,
1484,BUAG486,,Agrosun 48 inch  T12 Fluor Tube,Agrosun 48 inch  T12 Fluor Tube,73,Agrosun,19,Fluorescent Lighting,6.38E+11,GERMANY,BUAG486.jpg,23933_agrosun-logo.png,5/25/2006,Y,CASE,15.83,94.95,,,,,
17150,BUCMH31531K,,Philips 3100K Master Power CDM Elite Agro 930 315 Watt,Philips 3100K Master Power CDM,74,Hydrofarm,16,Grow Light Bulbs,46677415211,CHINA,BUCMH31531K_2.jpg,15050_hydrofarm-logos.png,1/20/2015,N,EACH,104.99,104.99,,,,,
17149,BUCMH31542K,,Philips 4200K Master Color CDM 942 Elite MW 315 Watt T-,Philips 4200K Master Color CDM,74,Hydrofarm,16,Grow Light Bulbs,46677238094,CHINA,BUCMH31542K.jpg,15050_hydrofarm-logos.png,1/20/2015,N,EACH,104.99,104.99,,,,,
17179,BUHL100E26,,100w MH Bulb for Mini Sunburst (50/cs),100w MH Bulb for Mini Sunburst,74,Hydrofarm,16,Grow Light Bulbs,6.38E+11,CHINA,BUHL100E26.jpg,15050_hydrofarm-logos.png,2/4/2015,N,EACH,19.95,19.95,Replacement lamp for the Mini Sunburst 100W metal halide unit (SBMM100H),4000K daylight color spectrum,For horizontal operation... w/E26 medium base,,
13858,BUHL175MSB,,Bulb Hal for 175W Mini Sunburst,Bulb Hal for175W Mini Sunburst,74,Hydrofarm,16,Grow Light Bulbs,6.38E+11,CHINA,BUHL175MSB.jpg,15050_hydrofarm-logos.png,4/10/2012,Y,EACH,25.95,25.95,Replacement bulb for the Mini Sunburst Halide unit,Standard metal halide color spectrum,10...000 initial lumens,Rated life of 18...000 hours,E39 mogul base
1488,BUHL175UV,,175W MH Universal Bulb,Bulb Hal 175W UNV,288,Unspecified,16,Grow Light Bulbs,,MEXICO,BUHL175UV.jpg,,5/25/2006,Y,EACH,32.95,32.95,,,,,
1489,BUHL175UVDY,,Venture MH Daylight Universal... 175W (5K),Bulb Hal 175W UNV DY,82,Venture Lighting,16,Grow Light Bulbs,90444798816,USA,BUHL175UVDY_2.jpg,25717_lc-venture.jpg,5/25/2006,N,EACH,79.95,79.95,,,,,
1496,BUHL1THDYLG,,Venture MH Daylight Bulb... 1000W (5K) BT56,Bulb Hal 1000W DY LG,82,Venture Lighting,16,Grow Light Bulbs,,USA,BUHL1THDYLG.jpg,25717_lc-venture.jpg,5/25/2006,Y,EACH,114.95,114.95,,,,,
1497,BUHL1THUVLG,,1000W MH BT56 Universal Bulb,Bulb Hal 1000W UNV LG,288,Unspecified,16,Grow Light Bulbs,,INDIA,BUHL1THUVLG.jpg,,5/25/2006,Y,EACH,72.95,72.95,,,,,
1499,BUHL1THUVSM,,1000W MH BT37 Universal Bulb,Bulb Hal 1000W UNV SM,288,Unspecified,16,Grow Light Bulbs,,INDIA,BUHL1THUVSM.jpg,,5/25/2006,Y,EACH,74.95,74.95,,,,,
1501,BUHL1THUVSMG,,Agrosun Gold Universal - 1...000W,Bulb Hal 1000W UNV AG,73,Agrosun,16,Grow Light Bulbs,6.38E+11,USA,BUHL1THUVSMG_3.jpg,23933_agrosun-logo.png,5/25/2006,Y,EACH,109.95,109.95,,,,,
1507,BUHL250UV,,250W MH Universal Bulb,Bulb Hal 250W UNV,288,Unspecified,16,Grow Light Bulbs,,USA,BUHL250UV.jpg,,5/25/2006,Y,EACH,29.95,29.95,,,,,
1508,BUHL250UVDY,,Venture MH Daylight Bulb... 250W (5K),Bulb Hal 250W UNV DY,82,Venture Lighting,16,Grow Light Bulbs,90444272521,USA,BUHL250UVDY_2.jpg,25717_lc-venture.jpg,5/25/2006,N,EACH,95.9,95.9,,,,,
1512,BUHL400CNE28,,MH Conversion (Sod. To Hal.) E28 Bulb... 400W,Bulb Hal 400W CNV E28,82,Venture Lighting,16,Grow Light Bulbs,90444594418,USA,BUHL400CNE28.jpg,25717_lc-venture.jpg,5/25/2006,Y,EACH,69.95,69.95,,,,,
1520,BUHL400UV,,400W MH Universal Bulb,Bulb Hal 400W UNV,288,Unspecified,16,Grow Light Bulbs,43168438285,HUNGARY,BUHL400UV.jpg,,5/25/2006,Y,EACH,33.95,33.95,,,,,
1521,BUHL400UVDY,,Venture MH Daylight Bulb... 400W (5K),Bulb Hal 400W UNV DY,82,Venture Lighting,16,Grow Light Bulbs,,INDIA,BUHL400UVDY_2.jpg,25717_lc-venture.jpg,5/25/2006,Y,EACH,96.95,96.95,,,,,
1523,BUHL750UV,,750W MH Universal Bulb,Bulb Hal 750W  Taken off of on,288,Unspecified,16,Grow Light Bulbs,,USA,BUHL750UV.jpg,,5/25/2006,N,EACH,96.95,96.95,,,,,
1525,BURP413,,Agrosun Dayspot Incandescent Bulb... 60W,Bulb Agrosun Dayspot 60W,73,Agrosun,19,Fluorescent Lighting,6.38E+11,CHINA,BURP413.jpg,23933_agrosun-logo.png,5/25/2006,Y,EACH,8.95,8.95,Provides convenient spot lighting for plants,Works particularly well for orchids... bonsai... and most houseplants,Helps plants maintain healthy growth,Rated lamp life of 3...000 hours,May be used in any incandescent fixture with E26 socket
17178,BUSD150E26,,150w HPS Bulb for Mini Sunburst (50/cs),150w HPS Bulb for Mini Sunburs,74,Hydrofarm,16,Grow Light Bulbs,6.38E+11,CHINA,,15050_hydrofarm-logos.png,2/4/2015,N,EACH,17.95,17.95,Replacement lamp for the Mini Sunburst 150W HPS unit (SBM150S),2000K color spectrum,For horizontal operation,E26 medium base,Ideal for flowering and fruiting
13857,BUSD150MSB,,Bulb Sod for 150W Mini Sunburst,Bulb Sod for150W Mini Sunburst,74,Hydrofarm,16,Grow Light Bulbs,6.38E+11,CHINA,,15050_hydrofarm-logos.png,4/10/2012,Y,EACH,18.95,18.95,Indoor grow light replacement bulb for the Mini Sunburst Halide unit,Horizontal operation,2000K color temperature,E39 mogul base,1-year warranty
1529,BUSD160SA,,HPS Super-Agro Bulb... 160W,Bulb Sod 160W SA,288,Unspecified,16,Grow Light Bulbs,,USA,BUSD160SA.jpg,,5/25/2006,N,EACH,94.95,94.95,,,,,
9592,BUSD1AG,,Agrosun Red HPS 1000W,Bulb Sod 1000W AG,73,Agrosun,16,Grow Light Bulbs,6.38E+11,GERMANY,BUSD1AG_2.jpg,23933_agrosun-logo.png,2/6/2009,Y,EACH,114.95,114.95,,,,,
16649,BUSD1DEAG,,Agrosun 1000W HPS Double-Ended Bulb (12/cs),Agrosun 1000W HPS Double-,73,Agrosun,16,Grow Light Bulbs,6.38E+11,POLAND,BUSD1DEAG_3.jpg,23933_agrosun-logo.png,8/13/2014,N,EACH,159.95,159.95,,,,,
18080,BUSD1DEE,,Eiko 1000W HPS Double-Ended Bulb (6/cs),Eiko 1000W HPS Double-Ended Bu,111,EiKO,16,Grow Light Bulbs,31293088338,CHINA,BUSD1DEE_2.jpg,686_eiko_logo_color.jpg,11/9/2015,N,EACH,119.99,119.99,,,,,
1530,BUSD1P,,HPS Philips Ceramalux Bulb... 1000W,Bulb Sod 1000W Agro-Lite XT,79,Philips,16,Grow Light Bulbs,46677140649,USA,BUSD1P.jpg,13332_philipslogo.jpg,5/25/2006,Y,EACH,109.95,109.95,,,,,
1531,BUSD1TH,,1000W HPS Bulb,Bulb Sod 1000W Osram(6/cs),288,Unspecified,16,Grow Light Bulbs,46135673075,USA,BUSD1TH.jpg,,5/25/2006,Y,EACH,66.95,66.95,,,,,
8315,BUSD1TH2,,1000W HPS bulb,Bulb Sod 1000W Phillips(6/cs),79,Philips,16,Grow Light Bulbs,46677368838,USA,BUSD1TH2.jpg,13332_philipslogo.jpg,12/19/2007,N,EACH,98.95,98.95,,,,,
8164,BUSD1THE,,1000W Eiko HPS Bulb,1000W Eiko HPS Bulb,111,EiKO,16,Grow Light Bulbs,31293153241,CHINA,BUSD1THE.jpg,686_eiko_logo_color.jpg,10/18/2007,Y,EACH,43.99,43.99,,,,,
1536,BUSD250,,250W HPS Bulb,Bulb Sod 250W,288,Unspecified,16,Grow Light Bulbs,,USA,BUSD250.jpg,,5/25/2006,Y,EACH,24.95,24.95,,,,,
1537,BUSD270SA,,HPS Super-Agro Bulb... 270W,Bulb Sod 270W SA,288,Unspecified,16,Grow Light Bulbs,,USA,BUSD270SA.jpg,,5/25/2006,Y,EACH,94.95,94.95,,,,,
1539,BUSD400,,400W HPS Bulb,Bulb Sod 400W,288,Unspecified,16,Grow Light Bulbs,43168853798,HUNGARY,BUSD400.jpg,,5/25/2006,Y,EACH,25.95,25.95,,,,,
15684,BUSD400AG,,Agrosun Sodium Bulb 400 Watt,Agrosun Sodium Bulb 400 Watt,73,Agrosun,16,Grow Light Bulbs,6.38E+11,CHINA,BUSD400AG_2.jpg,23933_agrosun-logo.png,10/22/2013,Y,EACH,64.95,64.95,,,,,
8225,BUSD400GE,,400W Lucalux HPS bulb,Bulb Sod 400W Lucalux PSL,80,General Electric,16,Grow Light Bulbs,43168418454,USA,BUSD400GE.jpg,20255_generalelectriclogo.jpg,11/10/2007,Y,EACH,61.95,61.95,,,,,
1547,BUSD600,,600W HPS Bulb,Bulb Sod 600W  LU600/T,288,Unspecified,16,Grow Light Bulbs,43168271875,HUNGARY,BUSD600.jpg,,5/25/2006,Y,EACH,88.95,88.95,,,,,
1548,BUSD600AG,,Agrosun Sodium Bulb 600 Watt,Agrosun Sodium Bulb 600 Watt,73,Agrosun,16,Grow Light Bulbs,6.38E+11,CHINA,BUSD600AG.jpg,23933_agrosun-logo.png,5/25/2006,Y,EACH,99.95,99.95,,,,,
7820,BUSD600E,,600W Eiko HPS Bulb,Bulb Sod 600W Eiko,111,EiKO,16,Grow Light Bulbs,31293491671,CHINA,BUSD600E.jpg,686_eiko_logo_color.jpg,4/21/2007,Y,EACH,34.99,34.99,,,,,
8655,BUSD600P,,Lucalux PSL 600W HPS Bulb,Bulb Sod 600W Lucalux PSL,80,General Electric,16,Grow Light Bulbs,43168418508,HUNGARY,BUSD600P.jpg,20255_generalelectriclogo.jpg,4/3/2008,Y,EACH,81.95,81.95,,,,,
8388,BUSD600SLI,,Bulb Sod 600W SLI,Bulb Sod 600W SLI,121,Sylvania,16,Grow Light Bulbs,6.65E+11,CHINA,BUSD600SLI.jpg,5343_2793_about_sylvania_logo.jpg,12/19/2007,Y,EACH,89.95,89.95,,,,,
14537,BUSD6347,,Bulb Sod 600W 347V Greenpower (12/case),Bulb Sod 600W 347V Greenpower,79,Philips,16,Grow Light Bulbs,46677404895,BELGIUM,BUSD6347.jpg,13332_philipslogo.jpg,1/11/2013,N,EACH,94.95,94.95,,,,,
1554,BUSD750,,750W HPS Bulb,Bulb Sod 750W,288,Unspecified,16,Grow Light Bulbs,46135675475,USA,BUSD750.jpg,,5/25/2006,Y,EACH,109.95,109.95,,,,,
17569,BUSD750DEAG,,Agrosun 750W HPS 400V Double-Ended Lamp (12/cs),Agrosun 750W HPS 400V Double-E,73,Agrosun,16,Grow Light Bulbs,6.38E+11,POLAND,BUSD750DEAG_3.jpg,23933_agrosun-logo.png,6/24/2015,N,EACH,119.95,119.95,,,,,
7892,BUSD750GE,,750W Lucalux HPS bulb,Bulb Sod 750W PSL {GE},80,General Electric,16,Grow Light Bulbs,43168418560,HUNGARY,BUSD750GE_2.jpg,20255_generalelectriclogo.jpg,4/27/2007,Y,EACH,90.95,90.95,,,,,
1561,BUSUHL175HZ,,175W MH Horiz. (High Output) Bulb...,Bulb Hal HO 175W HZ,288,Unspecified,16,Grow Light Bulbs,,INDIA,BUSUHL175HZ.jpg,,5/25/2006,Y,EACH,49.95,49.95,,,,,
1562,BUSUHL1THBU,,1000W MH Base Up (High Output) Bulb,Bulb Hal HO 1000W BU,288,Unspecified,16,Grow Light Bulbs,46135644358,USA,BUSUHL1THBU.jpg,,5/25/2006,Y,EACH,94.95,94.95,,,,,
1565,BUSUHL1THHZAS,,Agrosun Gold MH Horizontal H/O - 1...000W,Bulb Hal HO 1000W AG,73,Agrosun,16,Grow Light Bulbs,6.38E+11,INDIA,BUSUHL1THHZAS_3.jpg,23933_agrosun-logo.png,5/25/2006,Y,EACH,109.95,109.95,,,,,
1566,BUSUHL1THHZLG,,1000W MH Horiz. BT56 (H/O) Bulb,Bulb Hal HO 1000W HZ LG,288,Unspecified,16,Grow Light Bulbs,,INDIA,BUSUHL1THHZLG.jpg,,5/25/2006,Y,EACH,84.95,84.95,,,,,
1567,BUSUHL1THHZSM,,1000W MH Horiz. BT37 (H/O) Bulb,Bulb Hal HO 1000W HZ SM,288,Unspecified,16,Grow Light Bulbs,,INDIA,BUSUHL1THHZSM.jpg,,5/25/2006,Y,EACH,64.98,64.98,,,,,
1568,BUSUHL250HZ,,250W MH Horiz. (High Output) Bulb,Bulb Hal HO 250W HZ,288,Unspecified,16,Grow Light Bulbs,,INDIA,BUSUHL250HZ.jpg,,5/25/2006,Y,EACH,59.95,59.95,,,,,
1569,BUSUHL250HZAS,,Agrosun Gold MH Horizontal H/O - 250W,Bulb Hal HO 250W AG HZ,73,Agrosun,16,Grow Light Bulbs,6.38E+11,INDIA,BUSUHL250HZAS_4.jpg,23933_agrosun-logo.png,5/25/2006,Y,EACH,69.95,69.95,,,,,
1570,BUSUHL400BU,,400W MH Base Up (High Output) Bulb,Bulb Hal HO 400W BU,288,Unspecified,16,Grow Light Bulbs,46135644501,USA,BUSUHL400BU.jpg,,5/25/2006,Y,EACH,61.95,61.95,,,,,
1572,BUSUHL400HZ,,400W MH Horizontal (High Output) Bulb,Bulb Hal HO 400W HZ,288,Unspecified,16,Grow Light Bulbs,,INDIA,BUSUHL400HZ.jpg,,5/25/2006,Y,EACH,61.95,61.95,,,,,
1573,BUSUHL400HZAS,,Agrosun Gold MH Horizontal H/O - 400W,Bulb Hal HO 400W AG HZ,73,Agrosun,16,Grow Light Bulbs,6.38E+11,INDIA,BUSUHL400HZAS_2.jpg,23933_agrosun-logo.png,5/25/2006,Y,EACH,69.95,69.95,,,,,
16020,BUSUHL400HZO,,Bulb Hal HO 400W HZ Osram,Bulb Hal HO 400W HZ Osram,288,Unspecified,16,Grow Light Bulbs,46135644457,USA,BUSUHL400HZO.jpg,,2/6/2014,N,EACH,61.95,61.95,,,,,
15006,BW1000,,BioWave Mini Unit,BioWave Mini Unit,216,Biowave Industries,34,Plant Care,,USA,BW1000.jpg,14210_biowave logo PDF.jpg,7/25/2013,Y,EACH,1499.95,1499.95,,,,,
13128,BW92000,,Bio Wave Indoor Unit,Bio Wave Indoor Unit,216,Biowave Industries,34,Plant Care,6.93E+11,USA,BW92000.jpg,14210_biowave logo PDF.jpg,10/18/2011,Y,EACH,2400,2400,,,,,
1658,BZB12,,B feet Cuzz Bloom... 12 oz,B feet Cuzz Bloom 12oz,76,Atami,8,Nutrients & Additives,2.83E+11,CANADA,BZB12.jpg,30660_atami.png,5/25/2006,Y,EACH,23.34,23.34,,,,,
14024,BZBB100ML,,B feet Cuzz Blossom Builder 100ml,B feet Cuzz Blossom Builder 100ml,76,Atami,8,Nutrients & Additives,6.67E+11,HOLLAND,BZBB100ML.jpg,30660_atami.png,7/18/2012,Y,EACH,20.6,20.6,,,,,
14023,BZBB12,,B feet Cuzz Blossom Builder 12oz,B feet Cuzz Blossom Builder 12oz,76,Atami,8,Nutrients & Additives,6.67E+11,HOLLAND,BZBB12.jpg,30660_atami.png,7/18/2012,Y,EACH,48.09,48.09,,,,,
14022,BZBBQT,,B feet Cuzz Blossom Builder 32oz,B feet Cuzz Blossom Builder 32oz,76,Atami,8,Nutrients & Additives,6.67E+11,HOLLAND,BZBBQT.jpg,30660_atami.png,7/18/2012,Y,EACH,144.15,144.15,,,,,
1663,BZBGAL,,B feet Cuzz Bloom 1 gal,B feet Cuzz Bloom Gal,76,Atami,8,Nutrients & Additives,2.83E+11,CANADA,BZBGAL.jpg,30660_atami.png,5/25/2006,Y,EACH,159.14,159.14,Encourages flower cell production,Increases the manufacture and transport of sugar molecules in the flower development,Helps push your plants into bloom and keeps them there,,
13660,BZBIOBC10L,,Bio-NRG Bloom-C 10L,Bio-NRG Bloom-C 10L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOBC10L.jpg,30660_atami.png,2/16/2012,Y,EACH,118.45,118.45,,,,,
13661,BZBIOBC1L,,Bio-NRG Bloom-C 1L,Bio-NRG Bloom-C 1L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOBC1L.jpg,30660_atami.png,2/16/2012,Y,EACH,17.2,17.2,,,,,
13662,BZBIOBC20L,,Bio-NRG Bloom-C 20L,Bio-NRG Bloom-C 20L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOBC20L.jpg,30660_atami.png,2/16/2012,Y,EACH,226.6,226.6,,,,,
13663,BZBIOBC5L,,Bio-NRG Bloom-C 5L,Bio-NRG Bloom-C 5L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOBC5L.jpg,30660_atami.png,2/16/2012,Y,EACH,69.01,69.01,,,,,
13664,BZBIOF10L,,Bio-NRG Flavor 10L,Bio-NRG Flavor 10L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOF10L.jpg,30660_atami.png,2/16/2012,Y,EACH,118.45,118.45,,,,,
13665,BZBIOF1L,,Bio-NRG Flavor 1L,Bio-NRG Flavor 1L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOF1L.jpg,30660_atami.png,2/16/2012,Y,EACH,17.2,17.2,,,,,
13667,BZBIOF20L,,Bio-NRG Flavor 20L,Bio-NRG Flavor 20L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOF20L.jpg,30660_atami.png,2/16/2012,Y,EACH,226.6,226.6,,,,,
13666,BZBIOF5L,,Bio-NRG Flavor 5L,Bio-NRG Flavor 5L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOF5L.jpg,30660_atami.png,2/16/2012,Y,EACH,69.01,69.01,,,,,
13658,BZBIOGC10L,,Bio-NRG Growth-C 10L,Bio-NRG Growth-C 10L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOGC10L.jpg,30660_atami.png,2/16/2012,Y,EACH,118.45,118.45,,,,,
13656,BZBIOGC1L,,Bio-NRG Growth-C 1L,Bio-NRG Growth-C 1L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOGC1L.jpg,30660_atami.png,2/16/2012,Y,EACH,17.2,17.2,,,,,
13659,BZBIOGC20L,,Bio-NRG Growth-C 20L,Bio-NRG Growth-C 20L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOGC20L.jpg,30660_atami.png,2/16/2012,Y,EACH,226.6,226.6,,,,,
13657,BZBIOGC5L,,Bio-NRG Growth-C 5L,Bio-NRG Growth-C 5L,76,Atami,8,Nutrients & Additives,,HOLLAND,BZBIOGC5L.jpg,30660_atami.png,2/16/2012,Y,EACH,69.01,69.01,,,,,
12859,BZBOOSTERKIT,,B feet Cuzz Booster Pack ,B feet Cuzz Booster Pack ,76,Atami,8,Nutrients & Additives,,CANADA,BZBOOSTERKIT.jpg,30660_atami.png,6/21/2011,Y,EACH,19.95,19.95,,,,,
1665,BZBQT,,B feet Cuzz Bloom... 32 oz,B feet Cuzz Bloom 32oz,76,Atami,8,Nutrients & Additives,6.67E+11,CANADA,BZBQT.jpg,30660_atami.png,5/25/2006,Y,EACH,46.68,46.68,Encourages flower cell production that leads to big... dense flowers and great taste,Increases the flowering quantity and quality,Continual use of this bloom additives will ensure a big blooming cycle,,
1666,BZCCF50,,Atami CocoFiber... 50 lt Bag,Atami CocoFiber 50L Bag,76,Atami,5,Growing Media,2.83E+11,CANADA,BZCCF50.jpg,30660_atami.png,5/25/2006,Y,EACH,31.95,31.95,,,,,
13649,BZCOCOA10L,,10L B feet Cuzz Coco Nutrition Component A,10L BCuzz Coco Nut Component A,76,Atami,8,Nutrients & Additives,,HOLLAND,BZCOCOA10L.jpg,30660_atami.png,2/16/2012,Y,EACH,114,114,,,,,
13648,BZCOCOA1L,,1L B feet Cuzz Coco Nutrition Component A,1L B feet Cuzz Coco Nut Component A,76,Atami,8,Nutrients & Additives,,HOLLAND,BZCOCOA1L.jpg,30660_atami.png,2/16/2012,Y,EACH,16.1,16.1,,,,,
13650,BZCOCOA20L,,20L B feet Cuzz Coco Nutrition Component A,20L BCuzz Coco Nut Component A,76,Atami,8,Nutrients & Additives,,HOLLAND,BZCOCOA20L.jpg,30660_atami.png,2/16/2012,Y,EACH,207,207,,,,,
13651,BZCOCOA5L,,5L B feet Cuzz Coco Nutrition Component A,5L B feet Cuzz Coco Nut Component A,76,Atami,8,Nutrients & Additives,,HOLLAND,BZCOCOA5L.jpg,30660_atami.png,2/16/2012,Y,EACH,65.5,65.5,,,,,
13652,BZCOCOB10L,,10L B feet Cuzz Coco Nutrition Component B,10L BCuzz Coco Nut Component B,76,Atami,8,Nutrients & Additives,,HOLLAND,BZCOCOB10L.jpg,30660_atami.png,2/16/2012,Y,EACH,114,114,,,,,
13653,BZCOCOB1L,,1L B feet Cuzz Coco Nutrition Component B,1L B feet Cuzz Coco Nut Component B,76,Atami,8,Nutrients & Additives,,HOLLAND,BZCOCOB1L.jpg,30660_atami.png,2/16/2012,Y,EACH,16.1,16.1,,,,,
13654,BZCOCOB20L,,20L B feet Cuzz Coco Nutrition Component B,20L BCuzz Coco Nut Component B,76,Atami,8,Nutrients & Additives,,HOLLAND,BZCOCOB20L.jpg,30660_atami.png,2/16/2012,Y,EACH,207,207,,,,,
13655,BZCOCOB5L,,5L B feet Cuzz Coco Nutrition Component B,5L B feet Cuzz Coco Nut Component B,76,Atami,8,Nutrients & Additives,,HOLLAND,BZCOCOB5L.jpg,30660_atami.png,2/16/2012,Y,EACH,65.5,65.5,,,,,
1671,BZG12,,B feet Cuzz Grow... 12 oz,B feet Cuzz Grow 12oz,76,Atami,8,Nutrients & Additives,2.83E+11,CANADA,BZG12_2.jpg,30660_atami.png,5/25/2006,Y,EACH,23.34,23.34,,,,,
1676,BZGGAL,,B feet Cuzz Grow... 1 gal,B feet Cuzz Grow Gal,76,Atami,8,Nutrients & Additives,6.67E+11,CANADA,BZGGAL.jpg,30660_atami.png,5/25/2006,Y,EACH,159.14,159.14,Contains 100% organic... concentrated plant stimulators for hydroponic reservoirs or soil,Fortifies and protects plants from heat... dry air... pests... diseases... and nutritional inadequacies,Enhances microbiological life in root zone and accelerates metabolic processes,,
1677,BZGQT,,B feet Cuzz Grow... 32 oz,B feet Cuzz Grow 32oz,76,Atami,8,Nutrients & Additives,6.67E+11,CANADA,BZGQT_2.jpg,30660_atami.png,5/25/2006,Y,EACH,46.68,46.68,,,,,
1678,BZHYDROA10L,,B feet Cuzz Hydro Nutrition Component A... 10 lt,B feet Cuzz Hydro Nutri Comp A 10 L,76,Atami,8,Nutrients & Additives,2.83E+11,CANADA,BZHYDROA10L.jpg,30660_atami.png,5/25/2006,Y,EACH,85.75,85.75,Especially developed for cultivation on hydro systems,Professional bio-mineral nutrition... providing stable biological equilibrium of the substrate,Contains almost all necessary nutrients for the whole growth stage,,
10191,BZHYDROA1L,,B feet Cuzz Hydro Nutrition Component A... 1L,B feet Cuzz Hydro Nut Comp A 1L,76,Atami,8,Nutrients & Additives,2.83E+11,CANADA,BZHYDROA1L.jpg,30660_atami.png,4/17/2009,Y,EACH,16.1,16.1,,,,,
1680,BZHYDROA20L,,B feet Cuzz Hydro Nutrition Component A... 20 lt,B feet Cuzz Hydro Nut Comp A 20 L,76,Atami,8,Nutrients & Additives,2.83E+11,CANADA,BZHYDROA20L.jpg,30660_atami.png,5/25/2006,Y,EACH,155,155,Especially developed for cultivation on hydro systems,Professional bio-mineral nutrition... providing stable biological equilibrium of the substrate,Contains almost all necessary nutrients for the whole growth stage,,
1681,BZHYDROA5L,,B feet Cuzz Hydro Nutrition Component A... 5 lt,B feet Cuzz Hydro 5L Nut Comp A,76,Atami,8,Nutrients & Additives,2.83E+11,CANADA,BZHYDROA5L.jpg,30660_atami.png,5/25/2006,Y,EACH,51.5,51.5,Especially developed for cultivation on hydro systems,Professional bio-mineral nutrition... providing stable biological equilibrium of the substrate,Contains almost all necessary nutrients for the whole growth stage,,
1682,BZHYDROB10L,,B feet Cuzz Hydro Nutrition Component B... 10 lt,B feet Cuzz Hydro Nut Comp B 10 L,76,Atami,8,Nutrients & Additives,2.83E+11,CANADA,BZHYDROB10L.jpg,30660_atami.png,5/25/2006,Y,EACH,85.75,85.75,Especially developed for cultivation on hydro systems,Professional bio-mineral nutrition... providing stable biological equilibrium of the substrate,Contains almost all necessary nutrients for the whole growth stage,,
10192,BZHYDROB1L,,B feet Cuzz Hydro Nutrition Component B 1L,B feet Cuzz Hydro Nut Comp B 1L,76,Atami,8,Nutrients & Additives,2.83E+11,CANADA,BZHYDROB1L.jpg,30660_atami.png,4/17/2009,Y,EACH,16.1,16.1,,,,,
1684,BZHYDROB20L,,B feet Cuzz Hydro Nutrition Component B... 20 lt,B feet Cuzz Hydro Nut Comp B 20 L,76,Atami,8,Nutrients & Additives,2.83E+11,CANADA,BZHYDROB20L.jpg,30660_atami.png,5/25/2006,Y,EACH,155,155,Especially developed for cultivation on hydro systems,Professional bio-mineral nutrition... providing stable biological equilibrium of the substrate,Contains almost all necessary nutrients for the whole growth stage,,
1685,BZHYDROB5L,,B feet Cuzz Hydro Nutrition Component B... 5 lt,B feet Cuzz Hydro Nut Comp B 5 L,76,Atami,8,Nutrients & Additives,2.83E+12,CANADA,BZHYDROB5L.jpg,30660_atami.png,5/25/2006,Y,EACH,51.5,51.5,Especially developed for cultivation on hydro systems,Professional bio-mineral nutrition... providing stable biological equilibrium of the substrate,Contains almost all necessary nutrients for the whole growth stage,,
